iteration,chain,θ[1],θ[2],θ[3],θ[4],θ[5],θ[6],φ[1],φ[2],φ[3],φ[4],μ,δ,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size,treeset
501,1,-0.2775671438993229,-0.5738691541525364,0.24677986394335452,-3.5449186184797727,-0.46694907343039205,3.0419548194434394,1.9839402608635566,1.3388682159012137,-0.8115735408300934,0.008617999117626843,0.7917777567460851,4.576696317200917,-50795.51290114265,31.0,1.0,0.9740660563827244,-50795.51290114265,50796.82663868511,0.04850328932661796,-0.2845816254921374,5.0,0.0,0.18598481727604776,0.18598481727604776,1
502,1,-0.3086006676251258,-0.5824167051694472,0.23061037236291748,-3.3204360411210883,-0.5092778345528128,3.04622184521721,1.9600260799918443,1.3080657237411344,-0.8236616034032846,0.01128226506602125,0.7751963574438938,4.586471181464631,-50797.04447898565,7.0,1.0,0.9626193594217757,-50797.04447898565,50797.31415455985,0.15859104404808022,-0.25963166369183455,3.0,0.0,0.18598481727604776,0.18598481727604776,1
503,1,-0.2470583519136247,-0.5853311660359953,0.26552474940076903,-3.4805191271233724,-0.3956259814389968,3.0690416492958246,2.0120287915499255,1.3698568373085558,-0.8277832734877626,0.00931040252790263,0.8205232842598863,4.639102053918991,-50798.180423675985,31.0,1.0,0.9864143229305139,-50798.180423675985,50798.866804983125,0.055395152608980425,-0.4900935114492313,4.0,0.0,0.18598481727604776,0.18598481727604776,1
504,1,-0.2923249926891794,-0.5935350868353688,0.2356977737446765,-3.4913939522112107,-0.5143264533283685,3.0355197102744462,1.9675189451469133,1.324130814972048,-0.8393853695468713,0.00918969305876836,0.7732419897535725,4.561994212080344,-50796.629265605676,63.0,1.0,0.8185527030317371,-50796.629265605676,50800.26672672409,0.0024999323140946217,0.7051013989112107,5.0,0.0,0.18598481727604776,0.18598481727604776,1
505,1,-0.3003860684012955,-0.5609814827878351,0.26886848520412254,-3.8899901449943277,-0.4471396381735076,3.0296709433053515,2.0170808932679605,1.3161495268815553,-0.7933476211987255,0.005696016694312781,0.7996590584533242,4.54867267967844,-50798.02892498553,31.0,1.0,0.9769361347285979,-50798.02892498553,50800.61236189121,-0.3897024118050467,-0.5052585529265343,4.0,0.0,0.18598481727604776,0.18598481727604776,1
506,1,-0.2095598831012309,-0.5611647687294469,0.2255324490634814,-2.5529447056380783,-0.5049107010096138,3.062655655996833,1.9525756297283976,1.4089293471248325,-0.7936068266631451,0.028338509297221124,0.7768908998514273,4.6243130398051955,-50796.923123154724,31.0,1.0,0.9508477645944027,-50796.923123154724,50800.079090167455,0.06356015582423424,0.16982056118285982,5.0,0.0,0.18598481727604776,0.18598481727604776,1
507,1,-0.21188725613009426,-0.5561397795626529,0.21905649875548514,-2.599501197769023,-0.4995792381070818,3.0611999586929244,1.943115036138604,1.406472164170173,-0.7865004188326873,0.026798712401951082,0.778964645153376,4.620948464392333,-50797.573400446105,15.0,1.0,0.5813849305129819,-50797.573400446105,50799.3366375278,0.2967569030370214,1.4666328031453304,4.0,0.0,0.18598481727604776,0.18598481727604776,1
508,1,-0.2565907402972907,-0.5911279615391447,0.2284033171919931,-2.6586167721958978,-0.47292058781191226,3.0497292334866923,1.9567843494650876,1.3600982567887765,-0.8359811803066198,0.024963509843543737,0.7894172263543193,4.594521505914917,-50795.542527657504,15.0,1.0,0.8789023870203868,-50795.542527657504,50798.91044294291,-0.4046484086284181,-0.4476710115268361,4.0,0.0,0.18598481727604776,0.18598481727604776,1
509,1,-0.3507668837975015,-0.5860972102044814,0.2635365383378833,-3.6557668207434135,-0.45307470486697426,3.045339564254792,2.0090307739382114,1.2673458568711249,-0.8288666235402123,0.007544622773541262,0.7972895610514901,4.584448349569911,-50796.1745199165,31.0,1.0,0.41069584009348814,-50796.1745199165,50800.7186819315,0.15591210973070702,2.140698614399298,5.0,0.0,0.18598481727604776,0.18598481727604776,1
510,1,-0.250083450590573,-0.6011434786236289,0.2565902677122097,-3.0949471249008234,-0.39668350189419405,3.0603638363072836,1.9985915366236564,1.3667523962758075,-0.8501452604016768,0.014788039750593215,0.8200895388651137,4.6190170289225865,-50795.69834258267,31.0,1.0,0.9997886606948201,-50795.69834258267,50797.19687925508,-0.013514719110389706,-0.09261839990358567,5.0,0.0,0.18598481727604776,0.18598481727604776,1
