iteration,chain,θ[1],θ[2],θ[3],θ[4],θ[5],θ[6],φ[1],φ[2],φ[3],φ[4],μ,δ,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
501,1,-1.5739304802660716,1.9968247283532188,-0.06256655633726664,-1.377845625580611,-5.503566683478729,-1.3203879957423812,0.5063901495790109,7.371480339920045,-0.08848247252314281,0.11608707177527854,0.0638139575782442,0.5167510761583519,-20334.46654709062,15.0,1.0,0.9991189174797908,-20334.46654709062,20336.901608322634,-0.015098740113899112,-0.08772842041071272,4.0,0.0,0.22394529836397162,0.22394529836397162
502,1,-1.5094131402413504,2.050109788866854,-0.06258338752816747,-1.4504294066358199,-5.099242159991276,-1.4229295661717163,0.5314958681452236,7.6720383913134516,-0.08850627542158565,0.10640366172448239,0.07811125831258023,0.4909245725321442,-20337.54013342847,15.0,1.0,0.9554590126258903,-20337.54013342847,20339.324173979898,0.008612068624643143,0.12476929670810932,4.0,0.0,0.22394529836397162,0.22394529836397162
503,1,-1.507530012780873,2.0619066353293394,-0.06566080752153419,-1.4648305280188485,-5.204538917766827,-1.4130142697468928,0.5322470543359362,7.740218959147195,-0.09285840451332299,0.10458066059206564,0.07410520850877932,0.4933644468836224,-20337.141497659595,31.0,1.0,0.9567400785725908,-20337.141497659595,20339.915224115546,0.08789831076501287,0.154272951920575,4.0,0.0,0.22394529836397162,0.22394529836397162
504,1,-1.5179925093178237,2.0373039583512207,-0.06295043993114068,-1.4530363464829654,-5.307409128013921,-1.3655292511891943,0.5280869229699457,7.59870599335449,-0.089025365907972,0.10607131630347658,0.07038996532273659,0.5052183203549129,-20334.090530102338,7.0,1.0,0.9962162820715028,-20334.090530102338,20338.949315943537,-0.13456735517684137,-0.13456735517684137,3.0,0.0,0.22394529836397162,0.22394529836397162
505,1,-1.4990276475364441,2.0859019660684113,-0.056980358313753796,-1.3645012189009997,-4.743178074933184,-1.2769810921558502,0.5356519179631992,7.880776775253388,-0.08058239551618916,0.11796097109245873,0.09333229986039962,0.5280889486679734,-20333.882423152507,31.0,1.0,0.8790045163983359,-20333.882423152507,20337.0948722285,0.0008441396385023836,0.3313816181034781,5.0,0.0,0.22394529836397162,0.22394529836397162
506,1,-1.5812590400043838,2.3095096108363657,-0.057920410725185514,-1.3433368808669668,-5.219487355036706,-1.301578153215225,0.5036144519202007,9.319716484597873,-0.08191183038577743,0.12099521773225629,0.07355339473566205,0.5216340051315168,-20333.67736239388,31.0,1.0,0.9964929327953219,-20333.67736239388,20335.542175194605,-0.09861815425756504,-0.12193777264110395,4.0,0.0,0.22394529836397162,0.22394529836397162
507,1,-1.5184224345482649,2.0560890437675803,-0.07361274400505986,-1.4239522019561583,-5.008155936254687,-1.3178431904131713,0.527916672000578,7.706520454781652,-0.1041041409354544,0.10983866821729929,0.08175094021848674,0.5174090100942731,-20333.283308721097,31.0,1.0,0.9894513899145597,-20333.283308721097,20335.18602808403,0.011347125335305464,0.042892043329629814,5.0,0.0,0.22394529836397162,0.22394529836397162
508,1,-1.5315544798283505,2.091519715492832,-0.0567093447130634,-1.43703325655693,-5.378039478142515,-1.288271286535322,0.5227427237899537,7.914050995260978,-0.08019912440650524,0.10812796329941042,0.06794751302888044,0.5251162337545374,-20333.09299235461,15.0,1.0,0.986709666212022,-20333.09299235461,20333.92414365762,0.036035112556419335,0.043399177469837014,4.0,0.0,0.22394529836397162,0.22394529836397162
509,1,-1.5805167760427195,2.2335521440766177,-0.06292834790430939,-1.3976755150079367,-5.567096232262601,-1.3524190115317463,0.5038948911165991,8.803629750223749,-0.08899412306400688,0.11335728682777292,0.061818777592485157,0.5085409652545214,-20334.224987476464,15.0,1.0,0.9111507902465821,-20334.224987476464,20334.974366244503,0.04814160629030084,0.21350597320633824,4.0,0.0,0.22394529836397162,0.22394529836397162
510,1,-1.593820247938441,2.1619660663845353,-0.05002890979584649,-1.2286223333975104,-5.044211854425822,-1.3302690581641583,0.4988922262812444,8.343431226344654,-0.0707515627440263,0.13885198073052676,0.08029034296529923,0.5142043476144835,-20334.12622207327,31.0,1.0,0.9628686749286437,-20334.12622207327,20335.792274914325,-0.13749990173892002,0.1591316873418691,4.0,0.0,0.22394529836397162,0.22394529836397162
511,1,-1.5418608101035263,2.223783547772643,-0.061184279814077105,-1.4780015630108307,-5.269435504586761,-1.2705450234856133,0.5187176309370869,8.739366120943748,-0.08652763831709824,0.10294073181793943,0.07173921478019792,0.5297910943494916,-20334.558104503794,31.0,1.0,0.49488476131771975,-20334.558104503794,20338.814330092137,0.8413760073781305,1.3396394132760179,4.0,0.0,0.22394529836397162,0.22394529836397162
512,1,-1.5867727545380217,2.098299874298546,-0.05963332701552645,-1.3966686577529726,-5.981048678234434,-1.3292723464804452,0.5015361623005681,7.95439738332246,-0.08433425983478739,0.11349433112950573,0.05026107596500551,0.5144606682191556,-20335.454254269214,31.0,1.0,0.8121506603133504,-20335.454254269214,20338.980771386552,-0.24722131638918654,-0.8876119053529692,4.0,0.0,0.22394529836397162,0.22394529836397162
513,1,-1.550267915143488,2.1043354845555027,-0.05582629271373573,-1.5118346865905588,-6.268386041702052,-1.3096733471092878,0.5154572354647649,7.990486235365611,-0.07895030029277537,0.09884506804744851,0.04353487139129288,0.5195269081412717,-20336.153255643363,31.0,1.0,0.9996834649531458,-20336.153255643363,20338.055093717623,-0.07599068028503098,-0.19428720820724266,5.0,0.0,0.22394529836397162,0.22394529836397162
514,1,-1.6010809525211598,2.17697022479826,-0.06338166702657128,-1.3422516692118118,-5.308986691300242,-1.384265332469483,0.49618287808752753,8.437851111930646,-0.08963521311479271,0.12115288687721171,0.07033446490196145,0.5005075145594678,-20334.86987262498,31.0,1.0,0.9923968325203477,-20334.86987262498,20338.135512302295,0.020168964583717752,-0.15268962029585964,5.0,0.0,0.22394529836397162,0.22394529836397162
515,1,-1.5482291154003682,2.144018015039376,-0.058177177591403395,-1.551678195998301,-6.1764145837395645,-1.3182290161527284,0.5162460239386658,8.231872509926994,-0.08227495357035079,0.09423026776109854,0.04558359928908173,0.5173092048644528,-20335.26533404009,31.0,1.0,0.8556526291669042,-20335.26533404009,20339.670685205674,-0.02622377213265281,0.5538527693570359,4.0,0.0,0.22394529836397162,0.22394529836397162
516,1,-1.5638669862530001,2.3980682321265094,-0.053515847760991955,-1.4655984421372898,-5.5961775957794435,-1.361354081917525,0.5102266502709152,9.95974206422378,-0.07568283770548866,0.1044843342221682,0.06092639407628055,0.5062741079978313,-20337.502617570746,31.0,1.0,0.8951008478438414,-20337.502617570746,20340.751284973827,0.04996482074056985,0.4371965656100656,4.0,0.0,0.22394529836397162,0.22394529836397162
517,1,-1.505798435080957,1.9851536344638354,-0.07793478131395222,-1.357783315377899,-4.762150539057192,-1.3094522230976786,0.5329387237160518,7.307236992057646,-0.1102164247147725,0.11891575491703077,0.09245111417902047,0.5195843512537597,-20335.117168491786,23.0,1.0,0.9309330687830176,-20335.117168491786,20338.97246795904,0.18868446192573174,0.21964403613674222,4.0,0.0,0.22394529836397162,0.22394529836397162
518,1,-1.5084198544061787,1.9445622631507353,-0.0676818628837044,-1.4526811175317946,-5.377178434897918,-1.311052164787414,0.5318919611524561,7.088131016230058,-0.09571660841681096,0.10611654146489147,0.06797677220032182,0.5191688651318568,-20334.800064977862,15.0,1.0,0.9969110134420631,-20334.800064977862,20337.68202906272,-0.030199699380318634,-0.3475673646207724,4.0,0.0,0.22394529836397162,0.22394529836397162
519,1,-1.504107650786926,2.174206678267486,-0.06798632318970933,-1.5232605159003083,-5.380580524703588,-1.2704508917794,0.5336149657104914,8.420380427952399,-0.09614718031076741,0.0974990524896557,0.06786123894994109,0.5298160300061198,-20334.167832745217,15.0,1.0,0.8584202807653106,-20334.167832745217,20336.60732091598,0.012279556187422713,0.4093268285068916,4.0,0.0,0.22394529836397162,0.22394529836397162
520,1,-1.4583603766657838,2.046384942875273,-0.06688454443747338,-1.625085978625821,-5.2735217765425855,-1.2335826755042358,0.5522412492166576,7.650635430171613,-0.09458902985662082,0.08628468367386878,0.07159279144178454,0.5396732917743253,-20336.186910967088,15.0,1.0,0.980755183424739,-20336.186910967088,20337.63833523344,-0.13907105990801938,-0.17519881542466464,4.0,0.0,0.22394529836397162,0.22394529836397162
521,1,-1.6081695337224307,2.27290364017929,-0.045028130783013515,-1.2521108807896106,-5.3600050666308405,-1.3570229970470564,0.49355195338909374,9.067328970061183,-0.06367939324164718,0.1349929050719272,0.06856298046240225,0.5073716540248906,-20335.399079905786,31.0,1.0,0.967688462595793,-20335.399079905786,20339.72461795353,0.0433881020253466,0.08508871866797563,4.0,0.0,0.22394529836397162,0.22394529836397162
522,1,-1.583883788442017,2.2990507223926593,-0.052986688332830975,-1.287882956979888,-4.975259943478773,-1.3867177394070513,0.502624031157664,9.246897055562119,-0.07493449326552581,0.12932074718066422,0.08310669857715709,0.49989416663049274,-20335.17340062428,15.0,1.0,0.5116904217018133,-20335.17340062428,20339.420080216143,-0.11612646436333307,1.7145080335139937,4.0,0.0,0.22394529836397162,0.22394529836397162
523,1,-1.5471173783758918,2.3214803938938093,-0.050652833590325894,-1.3387587683927182,-5.137871988828818,-1.3485516183611244,0.5166766508065679,9.403766452138912,-0.07163392423606636,0.12166176262507675,0.07661702301035557,0.5095252805593856,-20335.227710075094,15.0,1.0,0.9182155923379625,-20335.227710075094,20338.413369862912,0.19612068986680242,0.25124955689170747,4.0,0.0,0.22394529836397162,0.22394529836397162
524,1,-1.5617505556850482,2.264600663114434,-0.055606084665210366,-1.3158212386588777,-5.161333456679489,-1.3071262519521092,0.5110371878525855,9.011040045720224,-0.07863887908400709,0.12505701991227583,0.07572350018498838,0.5201889718724931,-20333.472565407774,15.0,1.0,0.9954209153962682,-20333.472565407774,20335.448459166233,0.0005150667020643596,-0.28170776064143865,4.0,0.0,0.22394529836397162,0.22394529836397162
525,1,-1.5601543047336646,2.3346842801221777,-0.04754248081944729,-1.291442893670856,-5.138067553150501,-1.2996048853270878,0.5116493619212348,9.497353777729494,-0.0672352211637251,0.1287694771036175,0.07660953159855755,0.5221489209222885,-20335.26446236541,7.0,1.0,0.5715680765580481,-20335.26446236541,20338.694535492337,0.02555394822411472,1.705037902112963,2.0,0.0,0.22394529836397162,0.22394529836397162
526,1,-1.5879166941035134,2.098291634625154,-0.06418538434399948,-1.2271824147299208,-4.932301226739756,-1.362171944211701,0.5011060515400346,7.954348227246994,-0.09077184104541379,0.13909211080234812,0.08491108631160872,0.5060671190711009,-20334.78853571129,31.0,1.0,0.7732004925377632,-20334.78853571129,20337.823285045626,-0.2402532567139133,0.9604673438043392,4.0,0.0,0.22394529836397162,0.22394529836397162
527,1,-1.5629105980177291,2.2132439767635814,-0.045251281049898645,-1.216629228946649,-4.8618727914037,-1.3215953845728543,0.5105927626340324,8.670556560597758,-0.0639949753755233,0.14086474916494246,0.08795443385566556,0.5164392105648377,-20334.97216900227,15.0,1.0,0.7406292579467028,-20334.97216900227,20338.328782104763,-0.18228434895718237,0.8559339828316297,4.0,0.0,0.22394529836397162,0.22394529836397162
528,1,-1.5856583634329955,2.2078007791983736,-0.049459662624661435,-1.2553372580858662,-4.883926042183832,-1.35893448571503,0.5019555181021346,8.635232049747092,-0.06994652567419388,0.13447126986581906,0.08698992069740956,0.5068869680961404,-20334.893699642944,15.0,1.0,0.8997731805422148,-20334.893699642944,20336.889715851565,0.26939125981152756,0.26939125981152756,4.0,0.0,0.22394529836397162,0.22394529836397162
529,1,-1.5472194917294628,2.23411056264545,-0.06317613127639037,-1.3427128117188356,-5.063304318475359,-1.2453577790842036,0.5166370826326075,8.80731760517659,-0.08934454166933434,0.12108586292829183,0.07952751955965037,0.5365052724095267,-20334.09978325143,31.0,1.0,0.9473435944207039,-20334.09978325143,20336.59657295494,-0.14591146633028984,-0.3916136037587421,4.0,0.0,0.22394529836397162,0.22394529836397162
530,1,-1.5239659802396435,2.0642972762093845,-0.07003714296022978,-1.431273488256424,-5.293173700165418,-1.2432052802371565,0.5257263308575079,7.754109471033716,-0.09904747744422031,0.10887790241774031,0.07089276823996224,0.5370829967316437,-20334.369489297216,15.0,1.0,0.979660203785172,-20334.369489297216,20337.18869701794,-0.004056450248754118,-0.20796321580564836,3.0,0.0,0.22394529836397162,0.22394529836397162
531,1,-1.5018432105058264,2.200067513224174,-0.053240972446654135,-1.2895545301153373,-4.413806422758233,-1.3008662238753288,0.5345219901231739,8.585293101785522,-0.07529410530799055,0.12906160426913998,0.11004089479903105,0.521819721460252,-20335.667189978034,15.0,1.0,0.980375330694406,-20335.667189978034,20337.991095012636,-0.08902305304218316,-0.27078427726155496,4.0,0.0,0.22394529836397162,0.22394529836397162
532,1,-1.525762107552388,2.1345990235106633,-0.06174737756874287,-1.2838573366455384,-4.6494137684863395,-1.2764064615185722,0.5250186040858894,8.17392547382046,-0.0873239787986884,0.12994697400913482,0.0978121101205917,0.5282406985115131,-20333.01718181256,7.0,1.0,0.9965749715683682,-20333.01718181256,20336.73351879556,-0.3038415774972236,-0.3255239128957328,3.0,0.0,0.22394529836397162,0.22394529836397162
533,1,-1.5593341031588783,2.309187234157579,-0.05244072225245318,-1.293964429602045,-4.877300827203922,-1.2887957675509487,0.5119642004572449,9.317463412549898,-0.07416238063005985,0.12838042976253275,0.08727856197394246,0.524978545061302,-20333.578014026778,15.0,1.0,0.9964255895448593,-20333.578014026778,20335.34244723288,-0.007096230452589225,-0.03352428157813847,4.0,0.0,0.22394529836397162,0.22394529836397162
534,1,-1.6204484674814095,2.088873293264492,-0.0568975840589536,-1.356139800605447,-5.832001988339116,-1.3992317615706857,0.4890275993990782,7.898358633290916,-0.0804653350424354,0.11915051409890681,0.0541498002608145,0.49677608838798104,-20336.901811001957,15.0,1.0,0.5931237120315376,-20336.901811001957,20339.463669153472,0.37822509758916567,1.0388812136952765,4.0,0.0,0.22394529836397162,0.22394529836397162
535,1,-1.5972938793242994,2.1440569573971637,-0.05836248791718246,-1.3332592919169464,-5.6291888409133986,-1.3689269224909897,0.4975941920785128,8.232112939831474,-0.08253702194631533,0.12246730895322051,0.05992901979625286,0.504360766088932,-20334.64366519843,7.0,1.0,0.9991324009690411,-20334.64366519843,20337.58224788695,0.006091710063628852,-0.11733725020894781,2.0,0.0,0.22394529836397162,0.22394529836397162
536,1,-1.4788605791197935,2.1722645285371738,-0.06996619792728291,-1.4193176026937604,-4.575986561988067,-1.220007538303996,0.5438153965249601,8.40812412677599,-0.09894714601644383,0.1104512399057919,0.10146987922003783,0.5433488211063455,-20335.507321892404,31.0,1.0,0.9782038039504269,-20335.507321892404,20338.09382583664,-0.1600812829528877,-0.17846133133207331,5.0,0.0,0.22394529836397162,0.22394529836397162
537,1,-1.5198371301291245,2.228404763848517,-0.06361455604687824,-1.3141264378414954,-4.678952826770281,-1.2764343788222532,0.5273568380138922,8.769708547068166,-0.0899645679258386,0.12531161480458056,0.09637808729858739,0.5282333250349767,-20333.776983647556,31.0,1.0,0.9555133851158292,-20333.776983647556,20340.402717486322,0.10573186892361264,0.12509317931107944,4.0,0.0,0.22394529836397162,0.22394529836397162
538,1,-1.584180436209146,2.020684176852953,-0.05645189945150355,-1.1813656706596207,-4.8540512176938275,-1.3443506547840873,0.5025122168742605,7.504577236902693,-0.07983504182603861,0.14695353879341583,0.08829907837579451,0.5105966539382154,-20336.092169461568,15.0,1.0,0.9613689161905618,-20336.092169461568,20337.642428701725,0.1410400457243668,-0.17445487129225512,4.0,0.0,0.22394529836397162,0.22394529836397162
539,1,-1.5936035655543495,2.1497847859318506,-0.055275920100900565,-1.1627018296392648,-4.514215043475258,-1.3623095026723118,0.49897330873724,8.267553107077521,-0.07817195587934517,0.15028193302037818,0.10465275320530504,0.5060323133611371,-20335.87056537116,31.0,1.0,0.5416064574334855,-20335.87056537116,20343.798396779177,-0.2641120411281008,1.3081058163406851,4.0,0.0,0.22394529836397162,0.22394529836397162
540,1,-1.5404604979241256,2.251147501978176,-0.06955349821173056,-1.564126492813321,-5.822260642209165,-1.2747311324298694,0.519262692070094,8.920576963292849,-0.09836350048152218,0.09283312138643461,0.054414189588722205,0.5286833723957637,-20336.106238763427,23.0,1.0,0.938057715223421,-20336.106238763427,20339.38856145204,-0.009526508092676522,0.3707325608229439,4.0,0.0,0.22394529836397162,0.22394529836397162
541,1,-1.5456411467289568,1.917048870705066,-0.05945396031691709,-1.368197327113928,-5.310711879058257,-1.3121611590644293,0.5172490184206584,6.943365872813752,-0.08408059701697596,0.11743893383510291,0.07027382098235095,0.5188810672806554,-20335.6119228376,23.0,1.0,0.9766139146090775,-20335.6119228376,20341.46227913001,-0.03521233993160422,-0.18238918505812762,4.0,0.0,0.22394529836397162,0.22394529836397162
542,1,-1.5152367042872488,2.2941565052083353,-0.06018617306553284,-1.4929137611842414,-5.2830517631300635,-1.2539110636380493,0.5291795301598106,9.213017032820877,-0.08511610221661083,0.10111502857384269,0.07125246374421537,0.5342157305450935,-20334.23229437518,15.0,1.0,0.5062276988270865,-20334.23229437518,20339.624786157277,0.04710428826001589,1.5561846619530115,4.0,0.0,0.22394529836397162,0.22394529836397162
543,1,-1.5017158350739557,1.9873085510196968,-0.05686134606283414,-1.3183224050383358,-4.7907177657993385,-1.2741987198791367,0.5345730562893529,7.319056405157097,-0.08041408677685004,0.12468223653451235,0.09113996447789402,0.5288241299616198,-20335.310852929888,15.0,1.0,0.7135316056892961,-20335.310852929888,20340.11171306178,-0.20842758481376222,0.9352792222016433,4.0,0.0,0.22394529836397162,0.22394529836397162
544,1,-1.504135540441224,2.059184419846768,-0.052291502874601034,-1.3412289279347744,-4.729426951436434,-1.2812004799959542,0.5336038040745357,7.72443217235245,-0.07395135256213248,0.1213016678270778,0.09397622298109824,0.5269760170090861,-20335.590307180613,31.0,1.0,0.40751997559545766,-20335.590307180613,20340.342859262546,0.2715075524865824,1.98628819959049,4.0,0.0,0.22394529836397162,0.22394529836397162
545,1,-1.6054651909366104,2.311400438371058,-0.06389940312816196,-1.3313504101891902,-5.09512473692567,-1.3535900725378651,0.4945540195178628,9.332942342721083,-0.09036740253139243,0.12274816122865116,0.07827223250376737,0.5082432861659077,-20336.760880380436,15.0,1.0,0.9764428814224085,-20336.760880380436,20340.691773211194,0.05425846923026256,-0.38814215548336506,4.0,0.0,0.22394529836397162,0.22394529836397162
546,1,-1.5732638647837915,2.0686725226453078,-0.048127464491303035,-1.4157932722299942,-6.129931184822765,-1.3405201017991344,0.5066433885139466,7.7795958690114615,-0.06806251300623031,0.11091934907438619,0.046655447138286565,0.5115755248115956,-20337.31649221349,15.0,1.0,0.9971169328455869,-20337.31649221349,20339.733129318647,-0.23730268808503752,-0.34930110728237196,4.0,0.0,0.22394529836397162,0.22394529836397162
547,1,-1.5331564560342152,2.077941589526551,-0.080176482542316,-1.4697542590298622,-5.25536063265349,-1.3329944224836094,0.5221150348899931,7.833866485502333,-0.11338666899471299,0.10396457001290285,0.07224585554551402,0.5135041277204679,-20335.40763579097,15.0,1.0,0.9764164696379756,-20335.40763579097,20339.62647325334,0.05365365036050207,0.08517666961779469,4.0,0.0,0.22394529836397162,0.22394529836397162
548,1,-1.5346155990215649,1.9913555089644426,-0.07318105522005793,-1.4504949016956326,-5.208560986018327,-1.320005339428964,0.5215439670542849,7.341305087983072,-0.10349364080098031,0.10639529935607624,0.0739563301554721,0.5168499546480484,-20333.842871667133,7.0,1.0,0.9941496023467946,-20333.842871667133,20336.12353619799,-0.010133823259820929,-0.11086268034341629,3.0,0.0,0.22394529836397162,0.22394529836397162
549,1,-1.5675118801020829,2.2909361669043027,-0.05383109352178636,-1.3685369796686688,-5.092973986787824,-1.2570077989611388,0.5088337635005802,9.190792109304692,-0.07612866253588474,0.11739107746780414,0.07835644978565758,0.5333892082289702,-20335.632440208956,31.0,1.0,0.7885874990092597,-20335.632440208956,20336.85245583072,0.5148343593100435,0.631420140634873,5.0,0.0,0.22394529836397162,0.22394529836397162
