iteration,chain,θ[1],θ[2],θ[3],θ[4],θ[5],θ[6],φ[1],φ[2],φ[3],φ[4],μ,δ,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size,treeset
501,1,0.055946988888009405,-1.699930893536643,-0.4673527289869972,-1.589574455908863,-1.2780503250717121,0.25996750647745004,1.16123657848226,1.71937394940942,-2.4040653247365347,0.09004107290979374,0.5278066990791244,1.138809881202045,-4584.0854423093115,127.0,1.0,0.9970369776277181,-4584.0854423093115,4585.82006745333,-0.005843263809765631,-0.0629178330545983,7.0,0.0,0.03738479993411947,0.03738479993411947,1
502,1,0.059866631185110965,-1.7530524132039742,-0.43675710454156813,-0.94922784182643,-0.6868690442347907,0.1147632801157911,1.188191224764667,1.7244358842717007,-2.4791904983039434,0.1941598655194087,0.709329925045442,1.0590599129662304,-4584.838069055115,127.0,1.0,0.9674404228150099,-4584.838069055115,4586.643856619817,0.08955583184342686,0.13615997619217524,7.0,0.0,0.03738479993411947,0.03738479993411947,1
503,1,0.11866445553789043,-1.7318558891510412,-0.42538809398752364,-1.802463674616708,-1.1730124460285234,0.22488011978774308,1.198365960804513,1.802182340030675,-2.449214086513118,0.0697417315397856,0.5562673677797616,1.119005181613206,-4584.22395076732,127.0,1.0,0.9997007230541953,-4584.22395076732,4587.488912131046,-0.09388468942779582,-0.15291824249288766,7.0,0.0,0.03738479993411947,0.03738479993411947,1
504,1,0.3445625902743058,-1.7512727831102577,-0.5475145579433439,-1.5982457288456007,-1.2764535390291352,0.2424430498498019,1.093478699273402,2.1349045591469857,-2.4766737212894023,0.08910900578235621,0.5282282645293219,1.1288749586110125,-4583.582983848175,127.0,1.0,0.7405532824199423,-4583.582983848175,4587.6960004438115,0.027297688116959762,1.2493961846394086,7.0,0.0,0.03738479993411947,0.03738479993411947,1
505,1,0.5916560817507615,-1.4013560570940444,-1.1583590515443722,-0.01696109421635247,-0.8694864847858443,0.10281483360617358,0.6915849485373687,2.569578971874332,-1.981816741656083,0.5943105331990476,0.6474308785422154,1.052751714660786,-4583.322114390538,127.0,1.0,0.9391625949583685,-4583.322114390538,4585.330486271161,0.7285261263814391,0.748412706401723,7.0,0.0,0.03738479993411947,0.03738479993411947,1
506,1,0.7338179860367442,-1.418305449171347,-1.2641912978951542,0.08882279608787917,-0.7390786003104463,0.08218681619759047,0.6388130247664631,2.858690033123928,-2.005786801805783,0.6747502580173497,0.6910526251497479,1.0419494275151437,-4582.906280785098,31.0,1.0,0.39824789487362894,-4582.906280785098,4584.841266647364,-1.5164123123931859,21.82060942222506,5.0,0.0,0.03738479993411947,0.03738479993411947,1
507,1,0.3643410592282643,-1.4965367126544173,-1.027969672454181,-0.05877245903407088,-0.7517972838549861,0.15146300909795343,0.7626338428173952,2.1668094681124166,-2.1164225156251244,0.5652275130970398,0.6866719292583665,1.0786729165019198,-4583.023492351672,127.0,1.0,0.9901283921722227,-4583.023492351672,4585.481134868001,-0.023928749989863718,0.13913144482557982,6.0,0.0,0.03738479993411947,0.03738479993411947,1
508,1,0.16970187780191276,-1.7883144402976399,-0.4162302808361035,-1.5749239748668573,-0.9089457806309796,0.1665922712588416,1.2066251003746495,1.8725036924654048,-2.529058535256573,0.09163804364953067,0.634782479770917,1.086863619938162,-4583.3392776206065,103.0,1.0,0.7885424230080604,-4583.3392776206065,4588.302751242237,0.19800794488128304,5.13127430656823,6.0,0.0,0.03738479993411947,0.03738479993411947,1
509,1,0.21016697659158157,-1.6034949539271766,-0.7727758660640122,-0.9255374310024999,-1.6814057834773977,0.1683035711217777,0.9235023824436016,1.9302031036729659,-2.2676843110406346,0.19975874467367444,0.43140718428842895,1.0877939927000089,-4584.525175832547,127.0,1.0,0.8664333263362393,-4584.525175832547,4586.626018133253,0.06699801732975175,0.45402585281226493,7.0,0.0,0.03738479993411947,0.03738479993411947,1
510,1,0.5524537931204676,-1.318080303582727,-1.1992201243601568,0.06970623335367268,-0.7659435744000322,0.19837805916000673,0.6707122354276669,2.4951287843376013,-1.8640470416235393,0.6594477609960663,0.6818321354082957,1.1042750204743754,-4585.716617807209,127.0,1.0,0.9086142818560622,-4585.716617807209,4589.134118951157,0.6299107159011328,10.753026435113497,7.0,0.0,0.03738479993411947,0.03738479993411947,1
511,1,0.7326364291271044,-1.406301012915895,-1.1798039654375279,0.06780999062774715,-0.7264307726688422,0.2112763139779252,0.6805506874415342,2.856157876526439,-1.98880996524468,0.6579488993422126,0.6954366298203224,1.1114196443078421,-4582.618157064481,31.0,1.0,0.14456454002725158,-4582.618157064481,4587.021033087926,-0.2260717403887611,26.217534773166335,5.0,0.0,0.03738479993411947,0.03738479993411947,1
512,1,0.7721029955378633,-1.3554014186036123,-1.246406138631065,0.1153905835912115,-0.7506363061093148,0.26558662632902985,0.647391152379166,2.9419635914282427,-1.9168270686489612,0.6966087920946441,0.6870706503879829,1.1420139346898703,-4583.221337554969,63.0,1.0,0.06852580507568232,-4583.221337554969,4586.803226147561,-0.6338229074990522,56.101463705769675,6.0,0.0,0.03738479993411947,0.03738479993411947,1
513,1,0.7721029955378633,-1.3554014186036123,-1.246406138631065,0.1153905835912115,-0.7506363061093148,0.26558662632902985,0.647391152379166,2.9419635914282427,-1.9168270686489612,0.6966087920946441,0.6870706503879829,1.1420139346898703,-4583.221337554969,63.0,1.0,0.005982981227542249,-4583.221337554969,4587.167562264013,0.0,45.97213421347351,6.0,0.0,0.03738479993411947,0.03738479993411947,1
