φ[1],φ[2],φ[3],φ[4],μ,δ,iteration
0.36415140904929966,9.109572257165798,-0.09670126282790184,0.09054813423221258,0.05433921569259226,0.3708029019434532,0
1.7621916501314379,1.1550087313907638,-1.0120575353208145,0.5548803409097951,1.7063925379648721,0.4465116584654453,1
1.0637391868236998,0.4275514811944576,2.1680194839607663,0.38014499840607613,0.3880589383163764,0.8806596652824965,2
