iteration,chain,θ[1],θ[2],θ[3],θ[4],θ[5],θ[6],φ[1],φ[2],φ[3],φ[4],μ,δ,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
533,1,-1.9831559284466262,2.2776171066969075,-0.06595920962556014,-1.6004913717344402,-5.910895744684769,-1.899393697912435,0.3725563615867643,9.099439607404518,-0.09328040881587715,0.08886920063131339,0.05205534120670536,0.38685828217208823,-22198.74811851994,7.0,1.0,0.9150015604175513,-22198.74811851994,22201.671938588337,0.005136287920322502,0.15672232139695552,3.0,0.0,0.28789327306564355,0.28789327306564355
534,1,-2.0048813973979365,2.155453338198218,-0.05693611340133127,-1.3601760480040266,-5.201019110272711,-1.9181982151496464,0.3665350792496414,8.302776721788069,-0.08051982376097522,0.11857480430560123,0.07423574137185668,0.3832379867017158,-22202.64012477971,15.0,1.0,0.9218362110874503,-22202.64012477971,22203.492445640557,0.2501075720465451,0.2501075720465451,4.0,0.0,0.28789327306564355,0.28789327306564355
535,1,-1.995733345166432,2.299283695958743,-0.06695395021834101,-1.5758253144230445,-5.774160799006182,-1.9537278950201449,0.3690585376613207,9.24851290866384,-0.0946871844532309,0.0915389808404138,0.05573871004780955,0.3764899416477507,-22200.10766333523,15.0,1.0,0.8208858151591935,-22200.10766333523,22204.248036689005,-0.07858080532241729,0.7124214474497421,4.0,0.0,0.28789327306564355,0.28789327306564355
536,1,-2.0302215477446257,2.223299954859894,-0.061409997943602794,-1.5162189116889355,-6.001229171330322,-1.9122993299051865,0.3596348165665682,8.736196974056352,-0.08684685195714695,0.09832640277714269,0.04975647935008341,0.38436999372840747,-22200.393331865092,7.0,1.0,0.9788755693282528,-22200.393331865092,22201.54088440292,-0.02259155875799479,0.04962193636310985,3.0,0.0,0.28789327306564355,0.28789327306564355
537,1,-1.9742006452219314,2.1272536942117384,-0.06935065790090364,-1.4944431446505284,-5.478961206387978,-1.9111871745690745,0.37506704440328426,8.129019151087881,-0.09807664096295478,0.10092962637304523,0.0646038932362854,0.38458379273710847,-22199.60714326473,15.0,1.0,0.5829934324714815,-22199.60714326473,22203.68766387297,0.008699844907823717,1.512233223678777,4.0,0.0,0.28789327306564355,0.28789327306564355
538,1,-1.9838930378966737,2.2690360190869248,-0.06090668658350848,-1.656474992208432,-5.997266215132492,-1.8829882992463582,0.3723504573961295,9.04106533556471,-0.08613506220560513,0.08309506288237543,0.04985516846706678,0.39004461474345054,-22200.59139065836,15.0,1.0,0.1684582410371407,-22200.59139065836,22205.105471290644,1.322544445793028,6.015287944188458,4.0,0.0,0.28789327306564355,0.28789327306564355
539,1,-1.9406902139668183,2.1142895593946354,-0.07423361407969725,-1.7566419719368664,-6.366010090631461,-1.8965572063509208,0.38461299406601485,8.050362887008882,-0.1049821838154782,0.07368394351150395,0.04146087592052534,0.38740733154998075,-22200.3002181945,31.0,1.0,0.5950025161201764,-22200.3002181945,22203.74085874317,-0.13365679328489932,2.3140948135915096,4.0,0.0,0.28789327306564355,0.28789327306564355
540,1,-1.9927635091667404,2.1278086376875107,-0.0718624211606996,-1.6849448931413944,-6.545109349362037,-1.8680698361797279,0.3698814863279069,8.132403214882318,-0.10162881063042868,0.08030415854433456,0.03790945693452947,0.3929649259312644,-22201.19068488973,31.0,1.0,0.900412675186494,-22201.19068488973,22203.78647191429,-0.1818431716055784,0.8606095917602943,4.0,0.0,0.28789327306564355,0.28789327306564355
541,1,-1.9874679776234154,2.0830022649833,-0.06557192774292013,-1.6648018538913472,-6.495730675802487,-1.9186117296206118,0.3713534467564522,7.863656475682815,-0.09273270952498626,0.08226889208820351,0.03885706606929545,0.3831587576659239,-22200.755873908478,7.0,1.0,0.9814143491493794,-22200.755873908478,22203.134661057975,-0.017919110381626524,-0.044590988331037806,3.0,0.0,0.28789327306564355,0.28789327306564355
542,1,-1.9669628789069924,2.3706148022567093,-0.06083617053090591,-1.55531976663819,-5.457367767943894,-1.8962891972454345,0.3771085661265136,9.756767059935145,-0.08603533744764956,0.09381939074578108,0.0653051823305545,0.38745924937470927,-22200.009827614493,15.0,1.0,0.8945948827586967,-22200.009827614493,22203.919306818745,-0.09466296333630453,0.28341400264616823,4.0,0.0,0.28789327306564355,0.28789327306564355
543,1,-1.9513396164097259,2.0048411914624333,-0.07304298078214008,-1.5736788477560624,-5.499057174052518,-1.877231057861691,0.38155330535876897,7.415933740807541,-0.10329837405825985,0.09177506720611964,0.06395800473433069,0.3911690228381418,-22200.019052929496,15.0,1.0,0.73666080031176,-22200.019052929496,22202.740400332135,0.17079501149055432,0.6055243184964638,4.0,0.0,0.28789327306564355,0.28789327306564355
544,1,-1.9656288781000695,2.3471981313561776,-0.06676209310427893,-1.6871646286218493,-6.180633412565115,-1.9309794910022333,0.37748605228122084,9.586909733281294,-0.09441585752048655,0.0800905383908428,0.04548754593154039,0.3807966606133412,-22201.528749736743,15.0,1.0,0.7532374291350339,-22201.528749736743,22202.557563501286,0.42793775649988675,0.9437315841278178,4.0,0.0,0.28789327306564355,0.28789327306564355
545,1,-1.9660228829772979,2.3606809759366922,-0.06815734313841018,-1.7016186322037603,-6.0342025195950475,-1.9177991313736187,0.3773745202518304,9.684345655986725,-0.0963890390416565,0.07871336163288896,0.04894288564473375,0.3833144663633352,-22200.799340507012,15.0,1.0,0.9925860460381263,-22200.799340507012,22202.643667069173,-0.378019660274731,-0.4540514411201002,4.0,0.0,0.28789327306564355,0.28789327306564355
546,1,-1.9573325929993013,2.4183656810806093,-0.06500310986595871,-1.7095897960709703,-5.927037990434602,-1.9026633589018092,0.3798421737588862,10.11252000685117,-0.09192827956886715,0.07796402666451731,0.05163688712031598,0.3862263511460723,-22201.770388906698,15.0,1.0,0.9634417258522355,-22201.770388906698,22202.72288420768,0.037593958506477065,0.11228674558515195,4.0,0.0,0.28789327306564355,0.28789327306564355
547,1,-1.9555635400616889,2.368677328722384,-0.057718396800066414,-1.710606449563575,-6.230891689311237,-1.8527590288980331,0.38034647892334356,9.74259974725613,-0.08162613955308579,0.07786896978024804,0.044358725637320594,0.39598477539101146,-22200.813298311856,15.0,1.0,0.9812946607244005,-22200.813298311856,22204.741558249723,-0.06900609021249693,-0.11202187062735902,3.0,0.0,0.28789327306564355,0.28789327306564355
548,1,-1.9578839227639164,2.4419265201424554,-0.0630905060677611,-1.6864399702413138,-5.906001144243808,-1.8725995471139496,0.3796851425049382,10.292802762919758,-0.08922344933800981,0.08016021461714476,0.052182892268927514,0.39207592428052696,-22201.524273109444,15.0,1.0,0.8654498711682898,-22201.524273109444,22204.050992201017,0.01767244537404622,0.44406858641377767,3.0,0.0,0.28789327306564355,0.28789327306564355
549,1,-1.9221875818863567,2.0922474120714387,-0.06998771441573055,-1.6867868412440692,-5.7693736701255105,-1.8581437115030977,0.38998746304454524,7.918371445019054,-0.09897757492622113,0.08012685525563311,0.055872284037333804,0.3949200831256688,-22198.930235033826,7.0,1.0,0.9878973972654711,-22198.930235033826,22202.762518996144,-0.06985396262825816,-0.06985396262825816,3.0,0.0,0.28789327306564355,0.28789327306564355
550,1,-1.9571236357507686,2.163685314294185,-0.0685268082833439,-1.7030213518098227,-6.207788715018383,-1.8956140857089845,0.3799017065053179,8.354196485430428,-0.0969115416604459,0.07858097775188017,0.04487410585947761,0.3875900605560802,-22198.866064921825,15.0,1.0,0.9060369791595805,-22198.866064921825,22200.507236464025,0.020714897582365666,0.21070624909407343,3.0,0.0,0.28789327306564355,0.28789327306564355
551,1,-1.9732101597830156,2.082243002499244,-0.07047834647985883,-1.7292018040134445,-6.35733827253083,-1.9348490857343077,0.37534577175330835,7.8591798159016015,-0.09967143344544645,0.07615061185436908,0.041641036806016524,0.3800606085228277,-22200.95421697328,7.0,1.0,0.503488769687953,-22200.95421697328,22202.881482523026,0.36756623812470934,1.5184157315707125,3.0,0.0,0.28789327306564355,0.28789327306564355
552,1,-1.9625511666920272,2.202300129340047,-0.07582217917970435,-1.708983774013808,-6.000651148260431,-2.0148085796911386,0.37835840355805,8.599680892132413,-0.10722875412462082,0.07802074478926709,0.0497708616247754,0.36516561453871926,-22204.198727550167,7.0,1.0,0.8262627875708919,-22204.198727550167,22206.09715671286,-0.15580719485660666,0.6333826660120394,3.0,0.0,0.28789327306564355,0.28789327306564355
553,1,-1.9690727942905617,2.1569068505174713,-0.06394916069839783,-1.7352972344078321,-6.741548267221215,-1.7964487622887693,0.3765122876636459,8.311832798247579,-0.09043777036205072,0.07559563910252966,0.0343630254712499,0.4072922137950169,-22204.066117271967,15.0,1.0,0.9761607996084553,-22204.066117271967,22207.819065240437,-0.016178656045667594,-0.14735793709405698,4.0,0.0,0.28789327306564355,0.28789327306564355
554,1,-1.9302294720095732,2.2183454822109105,-0.07292669125677159,-1.8587755465841627,-6.175958896976153,-1.9455894330659371,0.38764236504095545,8.703794775543612,-0.1031339158343218,0.06518468984831763,0.04559398639376566,0.37802508749406105,-22203.463802228653,15.0,1.0,0.9154744309236864,-22203.463802228653,22206.957964482608,0.19614944669228862,0.24642327937908703,4.0,0.0,0.28789327306564355,0.28789327306564355
555,1,-1.9401731936458355,2.173300067562415,-0.0673822764059482,-1.7550222384296486,-6.023577760844225,-1.9141878498192775,0.384762162535554,8.414656868785361,-0.09529292915686456,0.07382730080944243,0.049203580663328604,0.3840072198380239,-22200.21609806225,15.0,1.0,0.9824610513442572,-22200.21609806225,22205.317077316664,0.019858987870975398,-0.3762469308494474,4.0,0.0,0.28789327306564355,0.28789327306564355
556,1,-1.924913496227248,2.2634770993494695,-0.07820521027419888,-1.8264596330747136,-5.816419011542882,-1.9187552129168535,0.38919097319442403,9.00344988562018,-0.11059886901801179,0.06776214592194203,0.054573355722299155,0.38313127021116644,-22203.867032648577,7.0,1.0,0.6223976274326471,-22203.867032648577,22205.744164372605,0.1278313818766037,1.0619158234221686,3.0,0.0,0.28789327306564355,0.28789327306564355
557,1,-1.9294859441085508,2.2339447289286025,-0.07260859426016641,-1.769683964918534,-5.9714713331784255,-1.8895354343228263,0.3878585925100554,8.806222260634454,-0.10268405874757261,0.07253973792978505,0.05050233699770948,0.38876986498225946,-22199.715964801573,3.0,1.0,0.9947759341255494,-22199.715964801573,22203.65937654731,-0.5078317788975255,-0.5078317788975255,2.0,0.0,0.28789327306564355,0.28789327306564355
558,1,-1.951160132284071,2.1651296057921585,-0.07454819166852494,-1.7282359755429648,-5.972117120689218,-1.8467391949695295,0.3816046708869801,8.363250809668644,-0.10542706370801695,0.07623892113422194,0.05048603274087303,0.39717845221692427,-22199.845106953086,7.0,1.0,0.6855057628589484,-22199.845106953086,22204.979144648747,0.23327389155019773,0.6326671544011333,3.0,0.0,0.28789327306564355,0.28789327306564355
