iteration,chain,θ[1],θ[2],θ[3],θ[4],θ[5],θ[6],φ[1],φ[2],φ[3],φ[4],μ,δ,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size,treeset
501,1,-0.8965710581450406,-0.13332215858831095,0.16157129999542794,-1.2141534810036445,-3.9396066180033507,6.097103166997549,1.8611200334140232,0.8416186360832816,-0.18854600484044598,0.1412838661690947,0.139484288821108,21.084782747610053,-6881.8626190423365,127.0,1.0,0.7753645936274768,-6881.8626190423365,6883.418543795694,0.704570559185413,0.8036598478502128,7.0,0.0,0.037805339760344676,0.037805339760344676,1
502,1,-1.1001338144060124,-0.05408069930923102,0.001567457292495241,-1.2100387434933688,-3.8742456862450787,6.086428832420068,1.6506606355629119,0.7224548438542119,-0.07648165842573579,0.14198320653792215,0.14411800394889782,20.972549505051603,-6879.205168905246,15.0,1.0,0.4619256424617541,-6879.205168905246,6882.786360198955,-0.06626929995127284,2.5972199284324233,4.0,0.0,0.037805339760344676,0.037805339760344676,1
503,1,-1.3553071259012819,-0.05874903632122704,-0.4307699173244627,-1.0689493691148695,-3.813786958508107,6.062674833993567,1.1935386643092878,0.5966167423078139,-0.08308368394182886,0.16817683852145354,0.14854111665170625,20.724931938702436,-6880.8292437988475,39.0,1.0,0.5430446844406311,-6880.8292437988475,6883.708814369822,0.3988677703673602,3.6282328217930626,5.0,0.0,0.037805339760344676,0.037805339760344676,1
504,1,-0.6632368866742745,-0.41035622820591716,-0.1626376240973918,-0.8828096483447352,-3.759938856373056,6.047869978376668,1.4593947309590225,1.0025756462865978,-0.5803313433330769,0.21026816682957727,0.15259477078444356,20.57208354873262,-6878.761882825335,31.0,1.0,0.8990051942530286,-6878.761882825335,6881.71765046948,-0.21656024770527438,0.3465006823053045,5.0,0.0,0.037805339760344676,0.037805339760344676,1
505,1,-0.05551777745950932,-0.2657181216944107,-0.6706952958038936,-0.4093987872823474,-3.8238283489501783,6.018370413292862,0.9969830881993128,1.5814808689344722,-0.3757821714685402,0.37110191717315094,0.14779720601416635,20.27087661907481,-6877.40750335483,127.0,1.0,0.9997982172947003,-6877.40750335483,6881.1268924956275,-0.019517761536008038,-0.04017924633171788,7.0,0.0,0.037805339760344676,0.037805339760344676,1
506,1,-0.5166696825737787,-0.3750756188605123,-0.429008472879041,-0.7262614715020134,-4.337377996490006,6.000113023883379,1.1951164703244124,1.1190697256521596,-0.5304370271080184,0.2537225921218074,0.11432740212987717,20.086672027952254,-6878.702833391341,95.0,1.0,0.986968401862437,-6878.702833391341,6879.263687290099,-0.02022801294515375,0.04296223456549342,6.0,0.0,0.037805339760344676,0.037805339760344676,1
507,1,-0.6089986172457956,-0.04407792905622173,-0.3137786599336961,-0.6202265625638258,-4.06478915843255,6.03295210649114,1.302995709106912,1.0441999948534915,-0.06233560507262789,0.2881506414292041,0.13102140407839186,20.419208546533078,-6877.570910277128,127.0,1.0,0.9600640582531054,-6877.570910277128,6879.83153086972,0.05619803897025122,0.09737429117922147,6.0,0.0,0.037805339760344676,0.037805339760344676,1
508,1,-0.969347927419022,-0.3492758850120736,-0.302492948936139,-1.0236943005639685,-3.761046716886412,6.001678163858148,1.3140714418034816,0.7969120595902394,-0.4939506935939401,0.17756240388384104,0.1525102673305659,20.10239740693004,-6878.119844944967,127.0,1.0,0.9974405691106575,-6878.119844944967,6878.6157900721255,-0.09789091860966437,-0.11244699671442504,6.0,0.0,0.037805339760344676,0.037805339760344676,1
509,1,-0.29629884966663006,-0.45039018912334383,-0.6829667275389211,-0.5183931614011075,-3.7868874038626434,6.035425546867509,0.9878493766357612,1.3201902602307154,-0.6369479138180161,0.325604509972975,0.1505524573156828,20.444477015761702,-6877.361800118112,127.0,1.0,0.9479024598010379,-6877.361800118112,6879.566436018009,0.07138722472882364,0.12909277085873327,7.0,0.0,0.037805339760344676,0.037805339760344676,1
510,1,-1.1070663443785038,0.060795563215025404,-0.02353993079055769,-1.1392603962343613,-4.169231708014646,6.065406621437641,1.6198686276407643,0.7187082623835829,0.08597791003079978,0.15456934081239568,0.12435488142091233,20.753259334829302,-6878.993914812127,127.0,1.0,0.9800971444040603,-6878.993914812127,6879.579952142802,0.08330023437338241,0.21659384464601317,7.0,0.0,0.037805339760344676,0.037805339760344676,1
511,1,-1.1773778386264564,-0.2941450711237531,-0.193612407343943,-1.3843239870216018,-3.8378539276555146,6.058632261609978,1.4258821780526458,0.6817901414536057,-0.41598394888841034,0.115188105787189,0.14676436113612942,20.683083228307176,-6878.777695362922,127.0,1.0,0.9292103015613355,-6878.777695362922,6880.014983788379,-0.15661529559929477,0.3602323857621741,7.0,0.0,0.037805339760344676,0.037805339760344676,1
512,1,-1.2806886161171946,0.44966790722220784,0.12963065343842303,-1.0386486340923573,-3.8626132158076656,6.000042321379316,1.8170657777985038,0.6309576956149389,0.635926452957573,0.17440443096670488,0.1449586705465721,20.085961951498042,-6878.590057253573,127.0,1.0,0.9199328417334857,-6878.590057253573,6879.74267847137,-0.022082685123677948,0.5309673774236217,7.0,0.0,0.037805339760344676,0.037805339760344676,1
513,1,-1.328811950804754,0.9715155177192925,0.6957418018628179,-1.1509053064779855,-3.9656005100155416,6.017923547877892,2.7782086552621066,0.6085909187915487,1.3739304212145425,0.1524244267938596,0.13768314906275927,20.266347948174154,-6879.595358352864,31.0,1.0,0.4518746376912086,-6879.595358352864,6881.293746966334,-1.4015329502162786,161.2556922302747,5.0,0.0,0.037805339760344676,0.037805339760344676,1
514,1,-1.3346141974023806,0.949858746360088,0.671029451121345,-1.1422691569749013,-3.9681721561654935,6.018887472190954,2.7271908543486414,0.6059482769932322,1.3433031214411424,0.15401227247156754,0.1375062266624875,20.276117915124313,-6880.076692017005,15.0,1.0,0.038852323093749974,-6880.076692017005,6882.191433640185,0.5704952982669056,298.45708155384546,4.0,0.0,0.037805339760344676,0.037805339760344676,1
515,1,-1.3346141974023806,0.949858746360088,0.671029451121345,-1.1422691569749013,-3.9681721561654935,6.018887472190954,2.7271908543486414,0.6059482769932322,1.3433031214411424,0.15401227247156754,0.1375062266624875,20.276117915124313,-6880.076692017005,31.0,1.0,1.7991908411113154e-6,-6880.076692017005,6887.126464739396,0.0,287.45163322981443,4.0,0.0,0.037805339760344676,0.037805339760344676,1
