iteration,chain,θ[1],θ[2],θ[3],θ[4],θ[5],θ[6],φ[1],φ[2],φ[3],φ[4],μ,δ,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
501,1,-1.5812465845027537,2.4127628725906978,-0.04846328956608713,-1.2503587122572093,-4.775050055870172,-1.326091265678471,0.5036191565201451,10.070115279125243,-0.06853744138157493,0.13527704006312036,0.09185674565529178,0.5152795897879536,-20365.30442947844,15.0,1.0,0.8721384753269547,-20365.30442947844,20368.441450564955,-0.34718717581927194,0.5732970116951037,4.0,0.0,0.2523075570201,0.2523075570201
502,1,-1.5907862475856243,2.282990302010762,-0.05112930320197491,-1.2443410095824803,-4.692273229745918,-1.36969990041886,0.5000287482617944,9.136183394199277,-0.07230775402291904,0.13625744407764653,0.09573832266375797,0.5041658738832661,-20365.031303919823,15.0,1.0,0.16174793344237745,-20365.031303919823,20370.23078222129,0.1476780565280933,5.022116245530924,4.0,0.0,0.2523075570201,0.2523075570201
503,1,-1.6565985278285489,2.2343301266242066,-0.06889303893406774,-1.2217588708126919,-4.99649999012739,-1.3899885095663107,0.4759469427037824,8.808768051869679,-0.09742947001365629,0.14000030959600668,0.08222877354340387,0.4990773152842979,-20365.945648037225,15.0,1.0,0.9895357245365108,-20365.945648037225,20368.680548589084,-0.3386447909870185,-0.4113184714806266,4.0,0.0,0.2523075570201,0.2523075570201
504,1,-1.6655779641256971,2.306049612112595,-0.056442215823080955,-1.2516255191712404,-5.011944294271257,-1.423583308799913,0.47275241025077447,9.295563181693936,-0.07982134710739039,0.13507155242299632,0.08159623586873868,0.4907641295955228,-20368.406371981455,15.0,1.0,0.3131634178913826,-20368.406371981455,20371.434998188797,2.3940907391079236,2.6362201698757417,4.0,0.0,0.2523075570201,0.2523075570201
505,1,-1.6666813942694658,2.3203049849590682,-0.05462145118494934,-1.200478162974331,-5.199527381970752,-1.4368747264493684,0.47236133514960743,9.395480151766309,-0.07724639706225533,0.14362151674016188,0.07429113180436842,0.48751346752930264,-20365.38702394057,15.0,1.0,1.0,-20365.38702394057,20369.019822735107,-2.1128195847850293,-2.3213838335796027,4.0,0.0,0.2523075570201,0.2523075570201
506,1,-1.6698966031657256,2.310265934957932,-0.045071883066997546,-1.1794692231389523,-5.2896769107969455,-1.416466961546777,0.4712236521338394,9.325004529047014,-0.06374126831504219,0.14728834722604975,0.07101682519776427,0.4925134639503631,-20366.37335659119,7.0,1.0,0.9917941610257396,-20366.37335659119,20367.18774775532,0.03693160420880304,-0.21094139066917705,3.0,0.0,0.2523075570201,0.2523075570201
507,1,-1.639178151925032,2.3349839731892743,-0.06454867042220465,-1.2474987852263302,-4.956952693689341,-1.3866774938568134,0.48220612363714405,9.499488735969786,-0.09128560514423288,0.13574209657952846,0.08387091847723713,0.4999042259896019,-20364.422195999843,15.0,1.0,0.8810757421451032,-20364.422195999843,20370.5748393588,-0.24366468089283444,0.4117086749356531,4.0,0.0,0.2523075570201,0.2523075570201
508,1,-1.5826604012557983,2.216238908286103,-0.0592221836153773,-1.3451753708897203,-5.112426216581116,-1.3328661393514425,0.5030854206464429,8.690054242604223,-0.08375281526221628,0.12072857377304175,0.07759804012053666,0.513537065735747,-20362.315480891226,15.0,1.0,0.9482324054427722,-20362.315480891226,20365.52776532106,-0.008856298758473713,0.14437252492643893,4.0,0.0,0.2523075570201,0.2523075570201
509,1,-1.593781158439886,2.2416894049291023,-0.05484893594642636,-1.451606829743768,-6.0252441983308795,-1.3455604087341808,0.49890685258086265,8.857522107810263,-0.07756810909716934,0.10625342932563203,0.04916260039281675,0.510287899167452,-20363.009344324648,31.0,1.0,0.8860362882553467,-20363.009344324648,20364.320073402156,0.11141390155535191,0.268287719842192,5.0,0.0,0.2523075570201,0.2523075570201
510,1,-1.562378962921074,2.304594224743163,-0.06258175736856214,-1.5448851814386224,-5.560025351145213,-1.3590280767525407,0.5107963900016661,9.285422233394046,-0.08850397002776296,0.09500153612966802,0.0620377210087375,0.5068632486125051,-20363.023974458243,15.0,1.0,0.9500556418446844,-20363.023974458243,20364.904521484685,0.09200599413088639,0.1470040749773034,4.0,0.0,0.2523075570201,0.2523075570201
511,1,-1.5848033417513767,2.4469988607214703,-0.06827421601084405,-1.5078013239194026,-5.465361094661243,-1.4037798327871238,0.5022775084702693,10.332033788872431,-0.09655432224292597,0.09932464129617657,0.06504470037727156,0.4956476853742618,-20366.590854401224,15.0,1.0,0.9373877298037918,-20366.590854401224,20368.384935404818,-0.019789613543252926,0.2185595239752729,3.0,0.0,0.2523075570201,0.2523075570201
512,1,-1.5758803230168739,2.3252020043520294,-0.06528674732237219,-1.434946392349512,-5.232388267706058,-1.3901117461753116,0.5056501549166726,9.430050984551754,-0.0923294035065241,0.10839908068053627,0.07308046870880167,0.4990465639337482,-20363.06098629588,7.0,1.0,0.9934497323073491,-20363.06098629588,20367.95793265228,-0.11989558225104702,-0.1704128095661872,3.0,0.0,0.2523075570201,0.2523075570201
513,1,-1.581267342795819,2.3031416218572853,-0.06659016802923719,-1.4209260825599135,-5.246147854527436,-1.3918627185831125,0.5036113158756463,9.27531171850561,-0.09417271874765051,0.11023825520618072,0.07257941572852476,0.4986098467497495,-20362.856375425636,7.0,1.0,0.7931939304089594,-20362.856375425636,20363.82102546844,-0.014702268403198104,0.47220409518195083,3.0,0.0,0.2523075570201,0.2523075570201
514,1,-1.5962293455407601,2.2170732261272375,-0.06564223916730484,-1.2739176670093186,-4.759032672023188,-1.3895880210193712,0.49799163008569075,8.69549364471935,-0.09283214489494089,0.1315062104909874,0.09259535171875449,0.4991772626653136,-20364.027970913816,15.0,1.0,0.9602572636348814,-20364.027970913816,20366.00610312583,0.04909781175229,0.11957792864996009,4.0,0.0,0.2523075570201,0.2523075570201
515,1,-1.5628678043390765,2.15789018748866,-0.06215047066201502,-1.4812875248377746,-5.550125596735871,-1.3402179362233435,0.5106091505039723,8.317965058615647,-0.0878940385180928,0.10253561987404525,0.062345561367234896,0.5116528209070109,-20362.460552814784,15.0,1.0,0.620918899396285,-20362.460552814784,20366.261990115534,0.26323786874490906,1.0136147630983032,3.0,0.0,0.2523075570201,0.2523075570201
516,1,-1.6040487046738183,2.2711455953251103,-0.06909164330209445,-1.4805140803354624,-5.823712420019762,-1.3871458730789559,0.4950796954293292,9.055381270236484,-0.0977103390044662,0.10263083078520327,0.05437470526455911,0.49978716732084155,-20363.035486806886,15.0,1.0,0.9727665351138093,-20363.035486806886,20364.201107187568,-0.002329257389646955,0.0861870137086953,4.0,0.0,0.2523075570201,0.2523075570201
517,1,-1.5087744891480641,1.9942617390098876,-0.0729998874391972,-1.6794970207091129,-5.902617264870784,-1.2820559716534456,0.5317505094384088,7.357324180893908,-0.10323743086822204,0.08083086249185738,0.052271257308392945,0.5267506534185655,-20368.318552962817,15.0,1.0,0.9105627173309867,-20368.318552962817,20369.61754456197,0.06168792557582492,0.1795292436836462,4.0,0.0,0.2523075570201,0.2523075570201
518,1,-1.520889707273862,2.002041103808574,-0.07241446608513526,-1.6425626405168485,-5.94648998996697,-1.2890211865059953,0.5269406894800569,7.400376134141592,-0.10240952004960481,0.08449396488742633,0.051137101167057365,0.5249193783381652,-20367.539511924137,7.0,1.0,0.984262896316051,-20367.539511924137,20368.916432772832,0.007728975597274257,0.06600286111279274,3.0,0.0,0.2523075570201,0.2523075570201
519,1,-1.5180297236131115,2.1900949856978302,-0.07321428387619452,-1.6402628938596646,-5.967015297602803,-1.2972004973038298,0.5280721838886191,8.521319836859597,-0.10354063321714813,0.08472746458929116,0.05061498254440901,0.5227770227026513,-20368.178431178858,7.0,1.0,0.5913194111380903,-20368.178431178858,20371.315793802558,1.1028975829758565,1.2624015521905676,3.0,0.0,0.2523075570201,0.2523075570201
520,1,-1.592315115161056,2.327288734742344,-0.0601224280072902,-1.4823774483992505,-5.403727431015724,-1.3229059194567265,0.4994557185520325,9.44482101992136,-0.08502595309070983,0.10240160035018259,0.06708037742797422,0.5161009156133537,-20365.57530556102,15.0,1.0,0.9813944367419263,-20365.57530556102,20371.477916818505,0.2700011481756519,-1.616812059572112,4.0,0.0,0.2523075570201,0.2523075570201
521,1,-1.6210599491132318,2.3771327215127327,-0.07158550805764417,-1.447684638297211,-5.816549938825277,-1.3351961553460034,0.488803377272535,9.80457919300285,-0.10123719636448887,0.10675470360648492,0.054569783268655386,0.5129391393094267,-20365.312291522372,15.0,1.0,0.9927241176102334,-20365.312291522372,20368.477664712675,-1.2962649828950816,-1.683000014287245,3.0,0.0,0.2523075570201,0.2523075570201
522,1,-1.6187759506258843,2.306835716049613,-0.07301590227469383,-1.4494934377851372,-5.8147507861709435,-1.3451510723476248,0.48964141447672505,9.301045256700865,-0.10326007926578054,0.10652323747898815,0.05461889504044421,0.510392349558298,-20364.603044367883,15.0,1.0,0.9919197642110815,-20364.603044367883,20368.64622145785,-0.07778428626988898,-0.2748992575907323,3.0,0.0,0.2523075570201,0.2523075570201
523,1,-1.5959577925769295,2.3287094188570316,-0.06872666601455837,-1.4897684722576536,-5.71727891001435,-1.3355282499764445,0.49809306374190343,9.4548899636562,-0.09719418317447452,0.10149739288328136,0.05734673001914342,0.5128539742133863,-20363.00229942277,7.0,1.0,0.9986115903764067,-20363.00229942277,20365.254454913185,-0.11399469362368109,-0.1627797927649226,3.0,0.0,0.2523075570201,0.2523075570201
524,1,-1.5337951938943561,2.2828854308134727,-0.06092591235724266,-1.3355770484874896,-4.770970969561361,-1.3368409079728947,0.5218649738109801,9.135464830589981,-0.08616225155556712,0.12212716290592995,0.09204428263194876,0.5125174837145702,-20365.35252570555,15.0,1.0,0.7837119607093564,-20365.35252570555,20368.773898906456,0.5135612788835715,0.719467084385542,4.0,0.0,0.2523075570201,0.2523075570201
525,1,-1.6299788847364214,2.4538060352244315,-0.051836423703613056,-1.4231177061965976,-6.0052228689838465,-1.4478941405409105,0.48554458439460313,10.38491763782883,-0.07330777342656777,0.10994871519177901,0.04965722231629661,0.48483479726290224,-20366.115418563222,15.0,1.0,0.9927952203621305,-20366.115418563222,20370.418090551473,-0.4367858206896926,-0.7351992176299973,4.0,0.0,0.2523075570201,0.2523075570201
526,1,-1.5140842788018876,2.097170093961346,-0.07066658569204994,-1.5881933990615213,-5.471186833765976,-1.3256896239036644,0.5296371078605667,7.947660196734942,-0.09993764389229753,0.09019041883708188,0.06485550932819384,0.5153830790834939,-20364.713907505688,31.0,1.0,0.896714459419635,-20364.713907505688,20373.226369718872,-0.022572931036847876,0.3239532500774658,4.0,0.0,0.2523075570201,0.2523075570201
527,1,-1.5664466978186626,2.145738811865418,-0.07362883249968734,-1.5780836102365245,-5.834204860484014,-1.3466977677570904,0.5092404264503304,8.242503403620034,-0.10412689350275475,0.09129125014489495,0.054090190551659645,0.5099977913912447,-20363.763756636814,15.0,1.0,0.9924053290139232,-20363.763756636814,20366.332751527832,0.01648520782327978,-0.05198476678560837,4.0,0.0,0.2523075570201,0.2523075570201
