iteration,chain,θ[1],θ[2],θ[3],θ[4],θ[5],θ[6],φ[1],φ[2],φ[3],φ[4],μ,δ,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size,treeset
501,1,-0.5563326940979871,1.1854560013762776,0.20257400332839468,-0.027266531135784772,-0.8369119129923136,-8.022871280990596,1.9192423571211064,1.0862707278345618,1.6764879547429103,0.5870062350244886,0.6580621123150969,0.018107380878383178,-2305.391048696981,191.0,1.0,0.9833094010315817,-2305.391048696981,2311.3753699198733,0.0166615117082074,0.06834708949054402,7.0,0.0,0.026540292516895544,0.026540292516895544,1
502,1,-0.26209382848502893,0.9832676965950601,-0.21784478594881787,0.15972880128589467,-0.6976246743092838,-8.875964563127999,1.4002018580350253,1.3544962698383967,1.3905505119680877,0.734676187215293,0.7055255187736901,0.011819763430270419,-2306.407902279376,255.0,1.0,0.7484714465878324,-2306.407902279376,2307.734722091022,0.5847314643856407,0.6990723958638227,8.0,0.0,0.026540292516895544,0.026540292516895544,1
503,1,-0.3268607867725986,0.8266902998384467,-0.35659113688662153,0.037290489834101125,-0.7833296559325715,-8.450475351650391,1.261821923183717,1.290273756138934,1.1691166339138117,0.6342884800388484,0.6759306290413308,0.014621859034156725,-2306.9098898664392,79.0,1.0,0.7727807630088223,-2306.9098898664392,2310.719581564423,0.3465369047908098,0.9887661629768445,6.0,0.0,0.026540292516895544,0.026540292516895544,1
504,1,-0.17028694872844435,0.7999668118391396,-0.31804001811083066,0.1093267266692888,-0.705330412459825,-8.44058915993975,1.2988379582058807,1.4510461636487288,1.1313239147512772,0.6915582266686503,0.7028124512238231,0.01469431521633848,-2305.975051242368,87.0,1.0,0.8162158577741279,-2305.975051242368,2308.8084337292767,-0.4072319746001085,-1.0630908732609896,6.0,0.0,0.026540292516895544,0.026540292516895544,1
505,1,-0.9019013291185386,0.8240409522201294,0.253219134033983,-0.4061964066864392,-0.5993580902049338,-8.634407343313647,1.993544779867905,0.8382608108097097,1.1653698905805467,0.372530752313534,0.7410560280785103,0.013337126431158855,-2307.549421807969,199.0,1.0,0.944421898692909,-2307.549421807969,2309.314504630665,-0.5185140375047013,-0.5826424441079325,7.0,0.0,0.026540292516895544,0.026540292516895544,1
506,1,-1.4605872282738495,1.3587367115287294,0.7087367962996824,-0.6175878264717407,-0.3535860037418511,-8.357324861645491,2.805418139554338,0.5513196995033981,1.921543885138149,0.2890645117401585,0.8379532213208936,0.015318984070221866,-2309.785582717405,255.0,1.0,0.817561993420245,-2309.785582717405,2311.8387066317787,0.5597122553367626,0.6359162425997056,7.0,0.0,0.026540292516895544,0.026540292516895544,1
507,1,-1.4849684152595064,1.356567280191507,0.7039648781145008,-0.6189513212347731,-0.35141817130232456,-8.356384860145724,2.7953956657837593,0.541329942152624,1.9184758459184117,0.28859193292330976,0.8388619848316672,0.015326185696474625,-2309.193088422785,15.0,1.0,0.8904103690809819,-2309.193088422785,2311.1630068665017,-0.5077322587571871,-0.8028908395335748,4.0,0.0,0.026540292516895544,0.026540292516895544,1
508,1,-1.35127128296403,1.4825111096455919,0.819712001412143,-0.581918495932942,-0.45244013539340816,-8.320931790072855,3.0489095468203065,0.5984253667727962,2.0965873176295826,0.30170601526332835,0.7975425689956652,0.01560028812982823,-2308.036110463789,127.0,1.0,0.4475477919923437,-2308.036110463789,2312.1070216222297,-0.4140617658044903,2.736337629832178,7.0,0.0,0.026540292516895544,0.026540292516895544,1
509,1,-0.5878644304145224,1.1472827073618306,0.23829406209925164,0.1298586590427645,-0.3246045288990122,-8.6615435607356,1.9713538625354676,1.0608831028683792,1.6225027646272236,0.7088086974139439,0.8501841852435603,0.013157388956017651,-2309.4538383859,127.0,1.0,0.4054868184109657,-2309.4538383859,2314.323161910455,1.427919621980891,1.988881088758717,6.0,0.0,0.026540292516895544,0.026540292516895544,1
510,1,-0.4434701474692907,1.2321665182384134,0.3046268899154955,0.25803991796081793,-0.2652107203373789,-8.788146660999363,2.0719085087976072,1.1822239752471677,1.7425466011947999,0.8266680141709706,0.8758106536867358,0.012350319688932217,-2309.3433726785424,47.0,1.0,0.7687182231970586,-2309.3433726785424,2311.0435989728667,-0.6655955163168983,-1.3704953191768254,5.0,0.0,0.026540292516895544,0.026540292516895544,1
